"Ecosystem Name","Country","Ecosystem Functional Group","Threat","Threat Bounds","Trigger","Area","Assessment System","Source","Reference"
"1.B.2.Nd.25 - Vancouverian Subalpine Forest","United States","T2.1","LC",NA,NA,30815.2512,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Eh.661 - Espinal Floodplain Forest","Uruguay","TF1.2","EN","VU -- CR","A3",29220.7824,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Eh.661 - Espinal Floodplain Forest","Argentina","TF1.2","EN","VU -- CR","A3",29220.7824,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Eh.661 - Espinal Floodplain Forest","Paraguay","TF1.2","EN","VU -- CR","A3",29220.7824,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Eh.661 - Espinal Floodplain Forest","Brazil","TF1.2","EN","VU -- CR","A3",29220.7824,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Ei.662 - Central Chilean (Mediterranean) & Desert Riparian & Flooded Forest","Chile","TF1.2","EN",NA,"A3",1783.9116,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Ei.662 - Central Chilean (Mediterranean) & Desert Riparian & Flooded Forest","Argentina","TF1.2","EN",NA,"A3",1783.9116,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Ej.663 - Valdivian Temperate Flooded & Swamp Forest","Chile","TF1.2","LC",NA,NA,39203.9919,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Ej.663 - Valdivian Temperate Flooded & Swamp Forest","Argentina","TF1.2","LC",NA,NA,39203.9919,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Ek.664 - Monte Floodplain Forest","Argentina","TF1.2","NE",NA,NA,28389.6657,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Ek.664 - Monte Floodplain Forest","Chile","TF1.2","NE",NA,NA,28389.6657,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Na.28 - Great Plains Floodplain Forest","United States","TF1.2","NE",NA,NA,36441.1791,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Na.28 - Great Plains Floodplain Forest","Canada","TF1.2","NE",NA,NA,36441.1791,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Na.29 - Central Interior and Appalachian Floodplain Forest","Canada","TF1.2","EN","VU -- EN","A3",75072.3876,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Na.29 - Central Interior and Appalachian Floodplain Forest","United States","TF1.2","EN","VU -- EN","A3",75072.3876,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Na.503 - Central & Appalachian Swamp Forest","Canada","TF1.2","CR","VU -- CR","A3",2602.1493,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Na.503 - Central & Appalachian Swamp Forest","United States","TF1.2","CR","VU -- CR","A3",2602.1493,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Na.504 - Northern Swamp Forest","Canada","TF1.2","VU","NT -- VU","A3",70001.7876,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Na.504 - Northern Swamp Forest","United States","TF1.2","VU","NT -- VU","A3",70001.7876,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Nb.31 - Southern Floodplain Hardwood Forest","United States","TF1.2","VU",NA,"A3, D3",163512.4644,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Nb.32 - Southern Coastal Plain Evergreen Hardwood & Conifer Swamp","United States","TF1.2","EN",NA,"D3",13581.0513,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Nb.33 - Southern Coastal Plain Basin Swamp & Flatwoods","United States","TF1.2","VU",NA,"A3, D3",22368.1905,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Nb.154 - Edwards Plateau Riparian Woodland","United States","TF1.2","NE",NA,NA,1714.0329,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Nb.161 - Pond-cypress - Slash Pine Swamp","United States","TF1.2","NT","NT -- VU","A1, A2b, A3, C2b",6703.4142,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Nc.34 - Rocky Mountain & Great Basin Riparian Forest","Canada","TF1.2","NT",NA,"C2b",49421.5506,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Nc.34 - Rocky Mountain & Great Basin Riparian Forest","United States","TF1.2","NT",NA,"C2b",49421.5506,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Nd.36 - Warm Southwest Riparian Forest","Mexico","TF1.2","EN",NA,"A3",36990.2376,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Nd.36 - Warm Southwest Riparian Forest","United States","TF1.2","EN",NA,"A3",36990.2376,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Nd.660 - Mexican Interior Riparian Forest","Mexico","TF1.2","EN","VU -- CR","A1, A3",6088.6485,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Ng.35 - Vancouverian Flooded & Swamp Forest","Canada","TF1.2","VU","LC -- EN","A2b",13942.611,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.3.Ng.35 - Vancouverian Flooded & Swamp Forest","United States","TF1.2","VU","LC -- EN","A2b",13942.611,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
